text,newId,message_id,label,catCode,plaintext,lang,translation,__index_level_0__,label_llama
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""दुनिया का सबसे बड़ा सोखिन वड़ा प्रधान अब आ रहा हे डेनमार्क, क्या क्यू भाई?  कोई व्यापार की बात नहीं करेगा बस ये अपना दुनिया गुमने का सपना साकार कर रहा है।  ये प्रवास के पैसे तू भारत की महेगाई खतम करने में लगा तो माने अच्छा वड़ा प्रधान😂 #BC  #NarendraModi #ModiDisasterForIndia https://t.co/D2PtjyAvff""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.52E+18,1.52E+18,unrelated,4,"दुनिया का सबसे बड़ा सोखिन वड़ा प्रधान अब आ रहा हे डेनमार्क, क्या क्यू भाई?  कोई व्यापार की बात नहीं करेगा बस ये अपना दुनिया गुमने का सपना साकार कर रहा है।  ये प्रवास के पैसे तू भारत की महेगाई खतम करने में लगा तो माने अच्छा वड़ा प्रधान😂 #BC  #NarendraModi #ModiDisasterForIndia https://t.co/D2PtjyAvff",hi," The world's largest S√∏gind (a type of Danish pastry) is coming to Denmark, what's up, bro?  He won't talk about trade, just this is making its own world disappear.  If you spend the migration money to end India's poverty, then that's a good S√∏gind üòÇ #BC 
#NarendraModi #ModiDisasterForIndia https://t.co/D2PtjyAvff",91,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@Singhpushkal_ @Youthgabbar @india_iskcon @uptourismgov @BattaKashmiri @vet @Uday_T2 @nehasaini0204 @Lost_Girl_00 @IND_0009 @KrishnaDharma जय माता दी🚩🙏🌹""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.58E+18,1.58E+18,unrelated,4,@Singhpushkal_ @Youthgabbar @india_iskcon @uptourismgov @BattaKashmiri @vet @Uday_T2 @nehasaini0204 @Lost_Girl_00 @IND_0009 @KrishnaDharma जय माता दी🚩🙏🌹,hi, Are you a fan of India's youth?,44,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@BattaKashmiri क्या आपको पता है इन्हें क्या हुआ...? https://t.co/A938PWb7tu""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.56E+18,1.56E+18,unrelated,4,@BattaKashmiri क्या आपको पता है इन्हें क्या हुआ...? https://t.co/A938PWb7tu,hi, What do you know about this? https://t.co/A938PWb7tu,16,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""विदेशी भारत में अपना मत संप्रदाय फैलाना चाहते हैं #SantShriAsharamjiBapu यह धर्मांतरण करवाने नही दे रहे थे  इसलिए उन्हें बदनाम किया जा रहा है। #SantShriAsharamjiAshram https://t.co/4GpCbbfiT7""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1.53E+18,1.53E+18,anti-immigration,2,विदेशी भारत में अपना मत संप्रदाय फैलाना चाहते हैं #SantShriAsharamjiBapu यह धर्मांतरण करवाने नही दे रहे थे  इसलिए उन्हें बदनाम किया जा रहा है। #SantShriAsharamjiAshram https://t.co/4GpCbbfiT7,hi," Foreigners in India want to spread their community vote 
#SantShriAsharamjiBapu Do not convert to religion, therefore they are being defamed.
#SantShriAsharamjiAshram",41,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""सभी सनातनी बंधुओं से अनुरोध है !! किसी भी #भिकारी को भीख देने से पहले उनका नाम जरूर पूछे  किसी भी #Refugee #बांग्लादेशी #हिन्दू विरोधी को भीख ना दे !! हमारा दिया हुआ खाते है हमारे ही ऊपर पत्थर फेंकते है !! #DelhiRiots""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1.52E+18,1.52E+18,anti-immigration,2,सभी सनातनी बंधुओं से अनुरोध है !! किसी भी #भिकारी को भीख देने से पहले उनका नाम जरूर पूछे  किसी भी #Refugee #बांग्लादेशी #हिन्दू विरोधी को भीख ना दे !! हमारा दिया हुआ खाते है हमारे ही ऊपर पत्थर फेंकते है !! #DelhiRiots,hi," All Hindus are requested! 
    Do not give alms to any beggar before asking his name.
    Do not give alms to any refugee, Bangladeshi Hindu-hater!
    We give our money, but throw stones at us on top of it!
    Delhi Riots",60,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@himmu05254817 @RahulGandhi अब विदेशी फ़ार्म वाले 🤣🤣🤣🙏""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.54E+18,1.54E+18,unrelated,4,@himmu05254817 @RahulGandhi अब विदेशी फ़ार्म वाले 🤣🤣🤣🙏,hi, Are you a foreign pharmaceutical company?,55,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@ippatel हाय रे कांग्रेस,एक विदेशी औरत के हाथ मे कमान और बेटा नीम पागल,उस संस्था का यही हश्र होता है""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.48E+18,1.48E+18,unrelated,4,"@ippatel हाय रे कांग्रेस,एक विदेशी औरत के हाथ मे कमान और बेटा नीम पागल,उस संस्था का यही हश्र होता है",hi," Oh, Congress, a foreign woman's hand and a son with a nutty mind, this is the reward for that institution.",31,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""#क्या_किया_आशारामजी_बापू_ने Sant Shri Asharamji Bapu ने ही विदेशी गंदगी वैलेंटाइन के कुपरिणामों पर गम्भीर विचार करते हुए उसकी काट की ' 14 Feb मातृ पितृ पूजन दिवस चला कर ' इससे युवाओं ने सीखा अभिभावकों का आदर करना। नि:स्वार्थ सेवाएं Life Sketch Of A Yogi https://t.co/KxIuzXGmwf""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.54E+18,1.54E+18,unrelated,4,#क्या_किया_आशारामजी_बापू_ने Sant Shri Asharamji Bapu ने ही विदेशी गंदगी वैलेंटाइन के कुपरिणामों पर गम्भीर विचार करते हुए उसकी काट की ' 14 Feb मातृ पितृ पूजन दिवस चला कर ' इससे युवाओं ने सीखा अभिभावकों का आदर करना। नि:स्वार्थ सेवाएं Life Sketch Of A Yogi https://t.co/KxIuzXGmwf,hi," What did Asharamji Bapu do?
It was Sant Shri Asharamji Bapu who, having seriously thought about the adverse effects of foreign filth on Valentine's Day, launched the '14 Feb Mother Father Pooja Day' campaign, which taught the youth to respect their parents.",93,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""संत श्री आशारामजी बापूजी ने ईश्वर निर्मित गौ वंश की रक्षा की जर्सी गाय सुअर से बनाई है उसका दूध पीने से स्वास्थ्य बुद्धि बिगड़ती है हम डूब रहे थे विदेशी मनोविज्ञान में पुज्यश्रि ने बचाया भारतिय मनोविज्ञान का दर्शन कराया https://t.co/Je8wiWNe4J""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.54E+18,1.54E+18,unrelated,4,संत श्री आशारामजी बापूजी ने ईश्वर निर्मित गौ वंश की रक्षा की जर्सी गाय सुअर से बनाई है उसका दूध पीने से स्वास्थ्य बुद्धि बिगड़ती है हम डूब रहे थे विदेशी मनोविज्ञान में पुज्यश्रि ने बचाया भारतिय मनोविज्ञान का दर्शन कराया https://t.co/Je8wiWNe4J,hi," The saint Shri Asharamji Bapu has protected the divine cow lineage. The jersey cow is made from the pig, its milk is consumed and the health and intellect deteriorate. We were drowning in foreign psychology, but the revered one has saved us. He has shown us the vision of Indian psychology.",64,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""शिव नगरी मैं श्रीमती रितु सेना ने नए साल पर जोरदार स्वागत किया इसमें मुख्य रूप से प्रवासी @shubhendubjp   प्रदेश प्रवक्ता श्रीमान @sanjaybali1969 सांसद प्रतिनिधि और श्रीमती #सविताशर्माजी और  #सरिता #जी #मंजूजी उपस्थित रहे @BJP4UP  @swatantrabjp  @MohitBeniwalBJP https://t.co/9m7iwaHjNr""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.48E+18,1.48E+18,unrelated,4,शिव नगरी मैं श्रीमती रितु सेना ने नए साल पर जोरदार स्वागत किया इसमें मुख्य रूप से प्रवासी @shubhendubjp   प्रदेश प्रवक्ता श्रीमान @sanjaybali1969 सांसद प्रतिनिधि और श्रीमती #सविताशर्माजी और  #सरिता #जी #मंजूजी उपस्थित रहे @BJP4UP  @swatantrabjp  @MohitBeniwalBJP https://t.co/9m7iwaHjNr,hi," Shiva Nagar welcomed Mrs. Ritu Saini with a grand welcome on the new year. The main speakers were @shubhendubjp, the state spokesperson of the party, Mr. Sanjay Bali1969, the MP representative, and Mrs. Swati Sharma and Mrs. Manju Ji. @BJP4UP @swatantrabjp @MohitBeniwalBJP",63,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""बड़े पैमाने पर Sant Shri Asharamji Bapu पर षड्यंत्र हुआ। कई विदेशी शक्तियों का हाथ है इसमें। मीडिया और राजनीति ने भी पूरा प्रयास किया है निर्दोष संत को कारावास में रखने के लिए~ धन्नजय देसाई  Justice For Bapuji #बिन_संतों_के_कैसा_हिन्दू_राष्ट्र https://t.co/ptDKax1Aub""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.49E+18,1.49E+18,unrelated,4,बड़े पैमाने पर Sant Shri Asharamji Bapu पर षड्यंत्र हुआ। कई विदेशी शक्तियों का हाथ है इसमें। मीडिया और राजनीति ने भी पूरा प्रयास किया है निर्दोष संत को कारावास में रखने के लिए~ धन्नजय देसाई  Justice For Bapuji #बिन_संतों_के_कैसा_हिन्दू_राष्ट्र https://t.co/ptDKax1Aub,hi, Large scale Sant Shri Asharamji Bapu was targeted with conspiracy. Many foreign powers are involved in it. The media and politics have also made a big effort to keep the innocent saint in prison.,70,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@Aryavrat_73 @doctorrichabjp @BJP4India भाजपा के सत्ता में आने से पहले जो देश में डर का माहौल था विदेशी ताकतें चीन जैसे देशों के साथ हमारे शीर्ष नेतृत्व  गुप्त समझौते कर रहे थे उन सब में उनकी राजनीति में भाजपाऔर मोदी जी ने उनकी योजना खत्म कर दी है यही बात उन्हें तकलीफ दे रही है जनता सब देख समझ रही है जय हिंद""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1.48E+18,1.48E+18,anti-immigration,2,@Aryavrat_73 @doctorrichabjp @BJP4India भाजपा के सत्ता में आने से पहले जो देश में डर का माहौल था विदेशी ताकतें चीन जैसे देशों के साथ हमारे शीर्ष नेतृत्व  गुप्त समझौते कर रहे थे उन सब में उनकी राजनीति में भाजपाऔर मोदी जी ने उनकी योजना खत्म कर दी है यही बात उन्हें तकलीफ दे रही है जनता सब देख समझ रही है जय हिंद,hi," The BJP was making secret deals with foreign powers like China before coming to power in the country, but Modi ji has ruined their plans. This is the cause of their trouble. The people are understanding it and seeing it. Long live India.",33,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@MLCVishalSingh ओरगजेबने मन्दिरतोड़ मस्जिदेबनाई तभीहिंदूको मारकाटकर मुस्लिम बनाये,ऊससमयनयेबनेमजबूरीमे,मनकेहिन्दुत्व ने भविश्यहेतु हिंदूमन्दिरोकेकुछअंशसुरक्षितरखे 2-3पिढीबाद,विदेशीमोलाना,धन&नेहरूखाँशास नमेतुश्टीकरनसे जहरीलेमुस्लिमनेताशुद्धमस्जीद हेतुभड़कातेरहे https://t.co/JIJHB6aB8m""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1.53E+18,1.53E+18,anti-immigration,2,"@MLCVishalSingh ओरगजेबने मन्दिरतोड़ मस्जिदेबनाई तभीहिंदूको मारकाटकर मुस्लिम बनाये,ऊससमयनयेबनेमजबूरीमे,मनकेहिन्दुत्व ने भविश्यहेतु हिंदूमन्दिरोकेकुछअंशसुरक्षितरखे 2-3पिढीबाद,विदेशीमोलाना,धन&नेहरूखाँशास नमेतुश्टीकरनसे जहरीलेमुस्लिमनेताशुद्धमस्जीद हेतुभड़कातेरहे https://t.co/JIJHB6aB8m",hi," Muslims have been converting Hindu temples into mosques since the time of Aurangzeb, and the Hindus have been forced to live in the margins. Even after 2-3 generations, some parts of the temples are still protected, and the rest is being destroyed by foreign powers, the Nehru government is also involved in this, and the Muslim leaders are getting a poisonous reward.",32,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""आज भारतीय जनता पार्टी जिला कार्यालय अटल भवन अम्बेडकर नगर मे लोकसभा प्रवास योजना बैठक सम्पन्न हुई!जिसमें हमें भी सहभागी बनने का अवसर मिला! https://t.co/Ne0vEZX0rv""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.57E+18,1.57E+18,unrelated,4,आज भारतीय जनता पार्टी जिला कार्यालय अटल भवन अम्बेडकर नगर मे लोकसभा प्रवास योजना बैठक सम्पन्न हुई!जिसमें हमें भी सहभागी बनने का अवसर मिला! https://t.co/Ne0vEZX0rv,hi," Today the office of the Bharatiya Janata Party held a meeting at Atal Bhavan in Ambadkar Nagar for the Lok Sabha Expat Scheme, and we were also given the opportunity to participate! https://t.co/Ne0vEZX0rv",46,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""#FreedomFromSocialEvils 15 अगस्त 1947  वो दिन है जब हमें विदेशी राज से आजादी मिली। लेकिन क्या हम देश में फैली बुराइयों भ्रष्टाचार, चोरी, रिश्वतखोरी, दहेज प्रथा आदि से आज तक भी आज़ाद हो पाए ? जानने के लिए अवश्य पढ़ें अनमोल पुस्तक ज्ञान गंगा । https://t.co/0Z9HdxSPjn""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.56E+18,1.56E+18,unrelated,4,"#FreedomFromSocialEvils 15 अगस्त 1947  वो दिन है जब हमें विदेशी राज से आजादी मिली। लेकिन क्या हम देश में फैली बुराइयों भ्रष्टाचार, चोरी, रिश्वतखोरी, दहेज प्रथा आदि से आज तक भी आज़ाद हो पाए ? जानने के लिए अवश्य पढ़ें अनमोल पुस्तक ज्ञान गंगा । https://t.co/0Z9HdxSPjn",hi," That day is 15 August 1947 when we got freedom from foreign rule. But have we been free from social evils like corruption, theft, bribery, dowry practices etc. till date? You must read the precious book Gyan Ganga to find out. https://t.co/0Z9HdxSPjn",29,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@AkshitaR_ @Bhushan65118173 @tntourismoffcl @gupta78_ayushi @SanataniPurnima @vatsalasinghh @BattaKashmiri @Vadicwarrior @HarshTulsyan54 @varshaparmar06 @raani_purohit @KarnatakaWorld जय गोविंदा दीदी 🚩🙏""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.59E+18,1.59E+18,unrelated,4,@AkshitaR_ @Bhushan65118173 @tntourismoffcl @gupta78_ayushi @SanataniPurnima @vatsalasinghh @BattaKashmiri @Vadicwarrior @HarshTulsyan54 @varshaparmar06 @raani_purohit @KarnatakaWorld जय गोविंदा दीदी 🚩🙏,hi, Oh Gobinda Didi,4,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""पूरे विश्व में भारतीय संस्कृति, संस्कार और सभ्यता को प्रचारित करते हुए देश का गौरव बढ़ाने वाले सभी प्रवासी भारतीयों को प्रवासी भारतीय दिवस की हार्दिक शुभकामनाएं। https://t.co/cGMiGhXYNa""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.48E+18,1.48E+18,unrelated,4,"पूरे विश्व में भारतीय संस्कृति, संस्कार और सभ्यता को प्रचारित करते हुए देश का गौरव बढ़ाने वाले सभी प्रवासी भारतीयों को प्रवासी भारतीय दिवस की हार्दिक शुभकामनाएं। https://t.co/cGMiGhXYNa",hi," Wishing to all overseas Indians a happy Overseas Indian Day to promote Indian culture, customs and civilization across the world and to boost the pride of the country.",83,pro-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""आर्टिकल 19 सोशल मीडिया के पत्रकार नवीन कुमार ने फर्जी कवी  और घटिया सोच के विदेशी यूरेशियन जो पहले मुंतशिर लिखता था अब वह अपनी असली जाति शुक्ला लिखने लगा जो घोर जातिवादी है उस बलात्कारी की वास्तविकता को बताकर उसकी खाट खड़ी कर दी। https://t.co/9DVq0KRncE""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1.60E+18,1.60E+18,anti-immigration,2,आर्टिकल 19 सोशल मीडिया के पत्रकार नवीन कुमार ने फर्जी कवी  और घटिया सोच के विदेशी यूरेशियन जो पहले मुंतशिर लिखता था अब वह अपनी असली जाति शुक्ला लिखने लगा जो घोर जातिवादी है उस बलात्कारी की वास्तविकता को बताकर उसकी खाट खड़ी कर दी। https://t.co/9DVq0KRncE,hi," Article 19 Social media journalist Navin Kumar exposed the fake poet and the inferior thinking of a foreign European who used to write Muntashir, now he is writing his real caste Shukla, who is a staunch casteist, exposing the reality of the rapist.",18,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""#FreedomFromSocialEvils 15 अगस्त 1947 यही वो दिन है जब हमें विदेशी राज से आजादी मिली।लेकिन क्या हम देश में फैली बुराइयों भ्रष्टाचार, चोरी, रिश्वतखोरी, दहेज प्रथा आदि से आज तक भी आज़ाद हो पाए? जानने के लिए अवश्य पढ़ें अनमोल पुस्तक ज्ञान गंगा। https://t.co/Pbvs9BtQik""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1.56E+18,1.56E+18,anti-immigration,2,"#FreedomFromSocialEvils 15 अगस्त 1947 यही वो दिन है जब हमें विदेशी राज से आजादी मिली।लेकिन क्या हम देश में फैली बुराइयों भ्रष्टाचार, चोरी, रिश्वतखोरी, दहेज प्रथा आदि से आज तक भी आज़ाद हो पाए? जानने के लिए अवश्य पढ़ें अनमोल पुस्तक ज्ञान गंगा। https://t.co/Pbvs9BtQik",hi," August 15, 1947
That is the day when we got freedom from foreign rule. But have we, till date, been free from social evils like corruption, theft, bribery, dowry practices, etc. in the country? You must read the precious book, Gyan Ganga, to find out. https://t.co/Pbvs9BtQik",74,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@NiharBJP @narendramodi @davidfrawleyved @tntourismoffcl @BattaKashmiri @incredibleindia @unescowhc @SanataniPurnima @harshasherni @SanatanTalks @tourismgoi हर हर महादेव""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.57E+18,1.57E+18,unrelated,4,@NiharBJP @narendramodi @davidfrawleyved @tntourismoffcl @BattaKashmiri @incredibleindia @unescowhc @SanataniPurnima @harshasherni @SanatanTalks @tourismgoi हर हर महादेव,hi," ""Hail Lord Shiva""",90,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""#FreedomFromSocialEvils 🏳15 अगस्त 1947 यही वो दिन है जब हमें विदेशी राज से आजादी मिली। लेकिन क्या हम देश में फैली बुराइयों भ्रष्टाचार, चोरी, रिश्वतखोरी, दहेज प्रथा आदि से आज तक भी आज़ाद हो पाए? जानने के लिए अवश्य पढ़ें अनमोल पुस्तक ज्ञान गंगा। https://t.co/xMlfWOsJXk""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.56E+18,1.56E+18,unrelated,4,"#FreedomFromSocialEvils 🏳15 अगस्त 1947 यही वो दिन है जब हमें विदेशी राज से आजादी मिली। लेकिन क्या हम देश में फैली बुराइयों भ्रष्टाचार, चोरी, रिश्वतखोरी, दहेज प्रथा आदि से आज तक भी आज़ाद हो पाए? जानने के लिए अवश्य पढ़ें अनमोल पुस्तक ज्ञान गंगा। https://t.co/xMlfWOsJXk",hi," #FreedomFromSocialEvils
 August 15, 1947
That is the day when we got freedom from foreign rule.
But have we been free from social evils like corruption, theft, bribery, dowry practices, etc. till date? You must read the precious book, Gyan Ganga. https://t.co/xMlfWOsJXk",9,unrelated
